100,1,39,23,72,23,12,24,3,1,0.1,0.1,0.1,1,1,2,2,2,4.9533,2,2,1,0,1.5939e+05,1.594e+05,1.594e+05,1.594e+05,0.2958,1
100,1,40,24,72,24,12,24,3,1,0.1,0.1,0.1,2,1,2,1,1,4.891,2,2,1,1,1.594e+05,1.5941e+05,1.5941e+05,1.5941e+05,0.9358,1
100,1,41,25,78,25,13,30,3,1,0.1,0.1,0.1,1,2,3,2,2,3.0934,3,3,1,0,1.5945e+05,1.5945e+05,1.5945e+05,1.5945e+05,0.5758,2
100,1,42,26,78,26,13,30,3,1,0.1,0.1,0.1,2,2,3,1,3,4.7822,3,3,1,1,1.5945e+05,1.5945e+05,1.5945e+05,1.5946e+05,0.4858,2
100,1,43,27,84,27,14,36,3,1,0.1,0.1,0.1,1,2,1,1,2,2.6574,1,1,1,1,1.5949e+05,1.5949e+05,1.5949e+05,1.595e+05,0.6058,3
100,1,44,28,84,28,14,36,3,1,0.1,0.1,0.1,2,2,1,2,3,2.6737,1,1,1,0,1.595e+05,1.595e+05,1.595e+05,1.595e+05,0.3258,3
100,2,45,29,6,1,1,6,1,2,0.2,0.2,0.2,1,1,3,1,1,2.4178,3,3,1,1,1.5965e+05,1.5965e+05,1.5965e+05,1.5966e+05,0.727,1
100,2,46,30,6,2,1,6,1,2,0.2,0.2,0.2,2,1,2,2,2,2.9988,2,2,1,0,1.5966e+05,1.5966e+05,1.5966e+05,1.5966e+05,0.387,1
100,2,47,31,12,3,2,12,1,2,0.2,0.2,0.2,1,2,1,2,3,2.8516,1,1,1,1,1.5968e+05,1.5968e+05,1.5968e+05,1.5969e+05,0.497,3
100,2,48,32,12,4,2,12,1,2,0.2,0.2,0.2,2,2,2,1,2,1.2406,2,2,1,0,1.5969e+05,1.5969e+05,1.5969e+05,1.5969e+05,0.277,3
100,2,49,33,18,5,3,18,1,2,0.2,0.2,0.2,1,3,3,1,3,5.6092,3,3,1,1,1.5973e+05,1.5973e+05,1.5973e+05,1.5974e+05,0.287,2
100,2,50,34,18,6,3,18,1,2,0.2,0.2,0.2,2,3,1,2,2,1.3382,1,1,1,0,1.5974e+05,1.5974e+05,1.5974e+05,1.5974e+05,0.897,2
100,2,51,35,24,7,4,24,1,2,0.2,0.2,0.2,1,3,2,2,2,3.0065,2,2,1,0,1.5977e+05,1.5978e+05,1.5978e+05,1.5978e+05,1.567,1
100,2,52,36,24,8,4,24,1,2,0.2,0.2,0.2,2,3,3,1,1,1.5795,3,3,1,1,1.5978e+05,1.5978e+05,1.5978e+05,1.5978e+05,0.457,1
100,2,53,37,30,9,5,30,1,2,0.2,0.2,0.2,1,3,2,1,3,10.806,2,2,1,0,1.5981e+05,1.5982e+05,1.5982e+05,1.5982e+05,1.027,3
100,2,54,38,30,10,5,30,1,2,0.2,0.2,0.2,2,3,1,2,2,1.8668,1,1,1,1,1.5982e+05,1.5983e+05,1.5983e+05,1.5983e+05,0.447,3
100,2,55,39,36,11,6,36,1,2,0.2,0.2,0.2,1,1,1,2,3,2.7869,1,1,1,1,1.5987e+05,1.5987e+05,1.5987e+05,1.5987e+05,1.367,2
100,2,56,40,36,12,6,36,1,2,0.2,0.2,0.2,2,1,3,1,1,1.7206,3,3,1,0,1.5988e+05,1.5988e+05,1.5988e+05,1.5988e+05,0.307,2
100,2,57,41,42,13,7,42,1,2,0.2,0.2,0.2,1,3,2,2,2,8.3707,2,2,1,0,1.5992e+05,1.5992e+05,1.5992e+05,1.5993e+05,0.517,1
100,2,58,42,42,14,7,42,1,2,0.2,0.2,0.2,2,3,2,1,1,4.6773,2,3,0,1,1.5993e+05,1.5993e+05,1.5993e+05,1.5993e+05,1.057,1
100,2,59,43,48,15,8,6,2,1,0.2,0.2,0.2,1,3,1,1,1,4.4263,1,1,1,1,1.5998e+05,1.5999e+05,1.5999e+05,1.5999e+05,0.617,3
100,2,60,44,48,16,8,6,2,1,0.2,0.2,0.2,2,3,1,2,3,2.4602,1,1,1,0,1.5999e+05,1.5999e+05,1.5999e+05,1.5999e+05,0.547,3
100,2,61,45,54,17,9,12,2,1,0.2,0.2,0.2,1,2,3,2,2,4.7723,3,3,1,1,1.6002e+05,1.6003e+05,1.6003e+05,1.6003e+05,2.627,2
100,2,62,46,54,18,9,12,2,1,0.2,0.2,0.2,2,2,3,1,3,8.1684,3,3,1,0,1.6003e+05,1.6004e+05,1.6004e+05,1.6004e+05,0.397,2
100,2,63,47,60,19,10,18,2,1,0.2,0.2,0.2,1,2,1,2,1,9.1303,1,1,1,1,1.6009e+05,1.601e+05,1.601e+05,1.601e+05,0.537,3
100,2,64,48,60,20,10,18,2,1,0.2,0.2,0.2,2,2,1,1,2,11.806,1,1,1,0,1.601e+05,1.6012e+05,1.6012e+05,1.6012e+05,0.307,3
100,2,65,49,66,21,11,24,2,1,0.2,0.2,0.2,1,2,2,1,1,3.3964,2,2,1,0,1.6018e+05,1.6019e+05,1.6019e+05,1.6019e+05,1.257,1
100,2,66,50,66,22,11,24,2,1,0.2,0.2,0.2,2,2,2,2,2,1.7014,2,2,1,1,1.6019e+05,1.6019e+05,1.6019e+05,1.6019e+05,0.637,1
100,2,67,51,72,23,12,6,3,2,0.2,0.2,0.2,1,2,3,1,2,6.5054,3,3,1,0,1.6022e+05,1.6023e+05,1.6023e+05,1.6023e+05,0.387,2
100,2,68,52,72,24,12,6,3,2,0.2,0.2,0.2,2,2,1,2,2,1.5866,1,1,1,1,1.6023e+05,1.6023e+05,1.6023e+05,1.6023e+05,0.367,2
100,2,69,53,78,25,13,12,3,2,0.2,0.2,0.2,1,1,2,1,1,7.2094,2,2,1,0,1.6026e+05,1.6027e+05,1.6027e+05,1.6027e+05,0.867,3
100,2,70,54,78,26,13,12,3,2,0.2,0.2,0.2,2,1,1,2,2,1.5387,1,1,1,1,1.6027e+05,1.6027e+05,1.6027e+05,1.6027e+05,0.337,3
100,2,71,55,84,27,14,18,3,2,0.2,0.2,0.2,1,3,3,1,2,3.6193,3,3,1,1,1.6031e+05,1.6031e+05,1.6031e+05,1.6031e+05,1.037,1
100,2,72,56,84,28,14,18,3,2,0.2,0.2,0.2,2,3,2,2,1,2.0048,2,2,1,0,1.6031e+05,1.6032e+05,1.6032e+05,1.6032e+05,0.737,1
100,2,73,57,90,29,15,24,3,2,0.2,0.2,0.2,1,3,1,2,2,1.7569,1,1,1,0,1.6054e+05,1.6055e+05,1.6055e+05,1.6055e+05,0.537,2
100,2,74,58,90,30,15,24,3,2,0.2,0.2,0.2,2,3,3,1,2,1.877,3,3,1,1,1.6055e+05,1.6055e+05,1.6055e+05,1.6055e+05,0.767,2
100,2,75,59,96,31,16,30,3,2,0.2,0.2,0.2,1,1,1,2,3,2.866,1,1,1,1,1.6059e+05,1.6059e+05,1.6059e+05,1.6059e+05,0.487,3
100,2,76,60,96,32,16,30,3,2,0.2,0.2,0.2,2,1,2,1,3,1.2796,2,2,1,0,1.6059e+05,1.606e+05,1.606e+05,1.606e+05,0.637,3
100,3,77,61,6,1,1,6,1,1,0.1,0.1,0.1,1,2,1,2,1,2.3145,1,1,1,0,1.6106e+05,1.6106e+05,1.6106e+05,1.6106e+05,0.89257,3
100,3,78,62,6,2,1,6,1,1,0.1,0.1,0.1,2,2,1,1,2,2.485,1,1,1,1,1.6106e+05,1.6107e+05,1.6107e+05,1.6107e+05,0.56257,3
100,3,79,63,12,3,2,12,1,1,0.1,0.1,0.1,1,2,3,1,2,7.8946,3,3,1,1,1.6115e+05,1.6116e+05,1.6116e+05,1.6116e+05,0.33257,2
100,3,80,64,12,4,2,12,1,1,0.1,0.1,0.1,2,2,3,2,3,4.226,3,3,1,0,1.6116e+05,1.6117e+05,1.6117e+05,1.6117e+05,0.40257,2
100,3,81,65,18,5,3,18,1,1,0.1,0.1,0.1,1,3,2,2,3,2.0913,2,2,1,1,1.6122e+05,1.6122e+05,1.6122e+05,1.6122e+05,0.47257,1
100,3,82,66,18,6,3,18,1,1,0.1,0.1,0.1,2,3,2,1,1,2.593,2,2,1,0,1.6122e+05,1.6122e+05,1.6122e+05,1.6123e+05,1.0826,1
100,3,83,67,24,7,4,24,1,1,0.1,0.1,0.1,1,2,1,1,1,2.1668,1,1,1,1,1.6126e+05,1.6127e+05,1.6127e+05,1.6127e+05,1.2426,3
100,3,84,68,24,8,4,24,1,1,0.1,0.1,0.1,2,2,1,2,1,3.21,1,1,1,0,1.6127e+05,1.6127e+05,1.6127e+05,1.6127e+05,0.32257,3
100,3,85,69,30,9,5,30,1,1,0.1,0.1,0.1,1,1,3,1,3,7.0433,3,3,1,0,1.6133e+05,1.6133e+05,1.6133e+05,1.6133e+05,1.3126,2
100,3,86,70,30,10,5,30,1,1,0.1,0.1,0.1,2,1,3,2,1,1.5368,3,3,1,1,1.6133e+05,1.6134e+05,1.6134e+05,1.6134e+05,1.4526,2
100,3,87,71,36,11,6,6,2,2,0.1,0.1,0.1,1,2,2,2,1,3.3145,2,2,1,1,1.6137e+05,1.6138e+05,1.6138e+05,1.6138e+05,0.74257,1
100,3,88,72,36,12,6,6,2,2,0.1,0.1,0.1,2,2,3,1,3,1.0506,3,3,1,0,1.6138e+05,1.6138e+05,1.6138e+05,1.6138e+05,0.39257,1
100,3,89,73,42,13,7,12,2,2,0.1,0.1,0.1,1,3,2,1,3,2.691,2,2,1,1,1.6144e+05,1.6144e+05,1.6144e+05,1.6144e+05,1.2426,3
100,3,90,74,42,14,7,12,2,2,0.1,0.1,0.1,2,3,1,2,2,1.2975,1,1,1,0,1.6144e+05,1.6144e+05,1.6144e+05,1.6144e+05,0.38257,3
100,3,91,75,48,15,8,18,2,2,0.1,0.1,0.1,1,2,1,2,1,2.9535,1,1,1,0,1.6168e+05,1.6169e+05,1.6169e+05,1.6169e+05,0.29257,2
100,3,92,76,48,16,8,18,2,2,0.1,0.1,0.1,2,2,3,1,1,4.7304,3,3,1,1,1.6169e+05,1.6169e+05,1.6169e+05,1.6169e+05,0.47257,2
100,3,93,77,54,17,9,24,2,2,0.1,0.1,0.1,1,1,3,1,2,6.9865,3,3,1,1,1.6188e+05,1.6189e+05,1.6189e+05,1.6189e+05,0.61257,1
100,3,94,78,54,18,9,24,2,2,0.1,0.1,0.1,2,1,2,2,3,1.7269,2,2,1,0,1.6189e+05,1.6189e+05,1.6189e+05,1.6189e+05,1.4026,1
100,3,95,79,60,19,10,30,2,2,0.1,0.1,0.1,1,3,3,1,2,2.9793,3,3,1,0,1.6204e+05,1.6205e+05,1.6205e+05,1.6205e+05,0.51257,1
100,3,96,80,60,20,10,30,2,2,0.1,0.1,0.1,2,3,2,2,2,1.4905,2,2,1,1,1.6205e+05,1.6205e+05,1.6205e+05,1.6205e+05,1.2326,1
100,3,97,81,66,21,11,6,3,1,0.1,0.1,0.1,1,1,3,1,3,2.8255,3,3,1,1,1.6209e+05,1.621e+05,1.621e+05,1.621e+05,2.8826,2
100,3,98,82,66,22,11,6,3,1,0.1,0.1,0.1,2,1,3,2,1,3.4329,3,3,1,0,1.621e+05,1.621e+05,1.621e+05,1.621e+05,1.3026,2
100,3,99,83,72,23,12,12,3,1,0.1,0.1,0.1,1,2,1,1,2,2.3851,1,1,1,0,1.6227e+05,1.6227e+05,1.6227e+05,1.6227e+05,0.29257,3
100,3,100,84,72,24,12,12,3,1,0.1,0.1,0.1,2,2,1,2,2,2.1056,1,1,1,1,1.6227e+05,1.6228e+05,1.6228e+05,1.6228e+05,0.29257,3
100,3,101,85,78,25,13,18,3,1,0.1,0.1,0.1,1,2,2,1,1,3.1097,2,2,1,0,1.623e+05,1.623e+05,1.623e+05,1.623e+05,0.36257,1
100,3,102,86,78,26,13,18,3,1,0.1,0.1,0.1,2,2,2,2,1,1.5746,2,2,1,1,1.623e+05,1.6231e+05,1.6231e+05,1.6231e+05,0.40257,1
100,4,103,87,6,1,1,6,1,2,0.2,0.2,0.2,1,1,2,1,3,5.9189,2,3,0,0,1.6285e+05,1.6285e+05,1.6285e+05,1.6285e+05,1.341,1
100,4,104,88,6,2,1,6,1,2,0.2,0.2,0.2,2,1,2,2,2,10.649,2,2,1,1,1.6286e+05,1.6287e+05,1.6287e+05,1.6287e+05,2.601,1
100,4,105,89,12,3,2,12,1,2,0.2,0.2,0.2,1,2,3,1,2,3.2195,3,3,1,1,1.6291e+05,1.6291e+05,1.6291e+05,1.6291e+05,0.95103,2
100,4,106,90,12,4,2,12,1,2,0.2,0.2,0.2,2,2,3,2,3,2.505,3,1,0,0,1.6291e+05,1.6292e+05,1.6292e+05,1.6292e+05,0.38103,2
100,4,107,91,18,5,3,18,1,2,0.2,0.2,0.2,1,2,2,2,2,9.4825,2,1,0,1,1.6295e+05,1.6296e+05,1.6296e+05,1.6296e+05,2.991,3
100,4,108,92,18,6,3,18,1,2,0.2,0.2,0.2,2,2,1,1,2,11.757,1,2,0,0,1.6296e+05,1.6297e+05,1.6297e+05,1.6297e+05,0.92103,3
100,4,109,93,24,7,4,24,1,2,0.2,0.2,0.2,1,2,3,1,1,4.2769,3,3,1,0,1.63e+05,1.63e+05,1.63e+05,1.63e+05,0.34103,1
100,4,110,94,24,8,4,24,1,2,0.2,0.2,0.2,2,2,2,2,3,1.919,2,2,1,1,1.63e+05,1.63e+05,1.63e+05,1.63e+05,1.221,1
100,4,111,95,30,9,5,6,2,1,0.2,0.2,0.2,1,1,3,1,2,6.7332,3,3,1,0,1.6304e+05,1.6304e+05,1.6304e+05,1.6304e+05,0.40103,2
100,4,112,96,30,10,5,6,2,1,0.2,0.2,0.2,2,1,3,2,3,2.0118,3,3,1,1,1.6304e+05,1.6305e+05,1.6305e+05,1.6305e+05,0.35103,2
100,4,113,97,36,11,6,12,2,1,0.2,0.2,0.2,1,2,1,1,1,5.2799,1,1,1,0,1.6312e+05,1.6312e+05,1.6312e+05,1.6312e+05,0.41103,3
100,4,114,98,36,12,6,12,2,1,0.2,0.2,0.2,2,2,1,2,2,1.5678,1,1,1,1,1.6312e+05,1.6312e+05,1.6312e+05,1.6312e+05,0.54103,3
100,4,115,99,42,13,7,18,2,1,0.2,0.2,0.2,1,3,2,2,3,5.1209,2,2,1,0,1.6321e+05,1.6321e+05,1.6321e+05,1.6321e+05,2.301,1
100,4,116,100,42,14,7,18,2,1,0.2,0.2,0.2,2,3,2,1,3,1.7886,2,2,1,1,1.6321e+05,1.6322e+05,1.6322e+05,1.6322e+05,0.60103,1
100,4,117,101,48,15,8,24,2,1,0.2,0.2,0.2,1,3,3,1,2,4.1626,3,3,1,0,1.6325e+05,1.6325e+05,1.6325e+05,1.6325e+05,0.63103,2
100,4,118,102,48,16,8,24,2,1,0.2,0.2,0.2,2,3,3,2,3,3.094,3,3,1,1,1.6325e+05,1.6326e+05,1.6326e+05,1.6326e+05,1.121,2
100,4,119,103,54,17,9,30,2,1,0.2,0.2,0.2,1,2,1,2,1,2.4684,1,1,1,0,1.6328e+05,1.6328e+05,1.6328e+05,1.6328e+05,0.35103,3
100,4,120,104,54,18,9,30,2,1,0.2,0.2,0.2,2,2,2,1,1,4.7667,2,1,0,1,1.6328e+05,1.6329e+05,1.6329e+05,1.6329e+05,0.94103,3
100,4,121,105,60,19,10,36,2,1,0.2,0.2,0.2,1,3,2,2,3,2.7033,2,2,1,0,1.6331e+05,1.6331e+05,1.6331e+05,1.6331e+05,1.941,1
100,4,122,106,60,20,10,36,2,1,0.2,0.2,0.2,2,3,2,1,2,6.2169,2,2,1,1,1.6331e+05,1.6332e+05,1.6332e+05,1.6332e+05,0.22103,1
100,4,123,107,66,21,11,42,2,1,0.2,0.2,0.2,1,3,3,1,3,53.182,3,3,1,1,1.6334e+05,1.6339e+05,1.6339e+05,1.634e+05,1.171,2
100,4,124,108,66,22,11,42,2,1,0.2,0.2,0.2,2,3,3,2,2,4.3945,3,3,1,0,1.634e+05,1.634e+05,1.634e+05,1.634e+05,0.23103,2
100,4,125,109,72,23,12,6,3,2,0.2,0.2,0.2,1,2,1,2,2,2.1854,1,1,1,0,1.6343e+05,1.6343e+05,1.6343e+05,1.6343e+05,0.41103,3
100,4,126,110,72,24,12,6,3,2,0.2,0.2,0.2,2,2,2,1,2,1.8362,2,2,1,1,1.6343e+05,1.6343e+05,1.6343e+05,1.6343e+05,0.80103,3
100,4,127,111,78,25,13,12,3,2,0.2,0.2,0.2,1,3,3,1,1,2.4504,3,3,1,1,1.6347e+05,1.6347e+05,1.6347e+05,1.6348e+05,0.54103,1
100,4,128,112,78,26,13,12,3,2,0.2,0.2,0.2,2,3,2,2,1,14.117,2,2,1,0,1.6348e+05,1.6349e+05,1.6349e+05,1.6349e+05,0.53103,1
100,4,129,113,84,27,14,18,3,2,0.2,0.2,0.2,1,2,3,1,2,21.553,3,3,1,1,1.6351e+05,1.6353e+05,1.6353e+05,1.6354e+05,0.61103,2
100,4,130,114,84,28,14,18,3,2,0.2,0.2,0.2,2,2,1,2,2,2.0598,1,1,1,0,1.6354e+05,1.6354e+05,1.6354e+05,1.6354e+05,0.70103,2
100,4,131,115,90,29,15,24,3,2,0.2,0.2,0.2,1,1,2,1,2,6.1339,2,2,1,1,1.6356e+05,1.6357e+05,1.6357e+05,1.6357e+05,0.72103,3
100,4,132,116,90,30,15,24,3,2,0.2,0.2,0.2,2,1,1,2,2,2.465,1,1,1,0,1.6357e+05,1.6357e+05,1.6357e+05,1.6357e+05,0.20103,3
100,4,133,117,96,31,16,30,3,2,0.2,0.2,0.2,1,3,2,2,2,2.1557,2,2,1,0,1.636e+05,1.636e+05,1.636e+05,1.6361e+05,1.491,1
100,4,134,118,96,32,16,30,3,2,0.2,0.2,0.2,2,3,3,1,3,10.613,3,3,1,1,1.6361e+05,1.6362e+05,1.6362e+05,1.6362e+05,1.931,1
100,4,135,119,102,33,17,36,3,2,0.2,0.2,0.2,1,2,1,2,1,6.3666,1,1,1,0,1.6364e+05,1.6364e+05,1.6364e+05,1.6365e+05,0.82103,2
100,4,136,120,102,34,17,36,3,2,0.2,0.2,0.2,2,2,3,1,1,3.9158,3,3,1,1,1.6365e+05,1.6365e+05,1.6365e+05,1.6365e+05,0.71103,2
101,1,17,1,6,1,1,6,1,2,0.1,0.1,0.1,1,3,3,2,1,2.1654,3,1,0,1,2201.6,2203.7,2203.7,2204.6,0.45742,3
101,1,18,2,6,2,1,6,1,2,0.1,0.1,0.1,2,3,2,1,3,1.4758,2,2,1,0,2205.1,2206.6,2206.6,2207.5,1.2874,3
101,1,19,3,12,3,2,12,1,2,0.1,0.1,0.1,1,3,1,1,3,3.3504,1,3,0,0,2230.5,2233.9,2233.9,2234.8,1.2174,1
101,1,20,4,12,4,2,12,1,2,0.1,0.1,0.1,2,3,2,2,3,1.8317,2,2,1,1,2236.1,2237.9,2237.9,2238.8,0.73742,1
101,1,21,5,18,5,3,18,1,2,0.1,0.1,0.1,1,3,3,1,1,2.6829,3,3,1,0,2258.3,2261,2261,2261.9,0.98742,2
101,1,22,6,18,6,3,18,1,2,0.1,0.1,0.1,2,3,1,2,1,3.0087,1,1,1,1,2263,2266,2266,2266.9,0.76743,2
101,1,23,7,24,7,4,6,2,1,0.1,0.1,0.1,1,2,2,2,2,2.8782,2,1,0,1,2285.7,2288.6,2288.6,2289.5,0.29742,3
101,1,24,8,24,8,4,6,2,1,0.1,0.1,0.1,2,2,2,1,1,2.0218,2,1,0,0,2289.9,2291.9,2291.9,2292.8,0.82743,3
101,1,25,9,30,9,5,12,2,1,0.1,0.1,0.1,1,1,2,2,3,2.2316,2,2,1,1,2311.8,2314.1,2314.1,2315,0.43742,1
101,1,26,10,30,10,5,12,2,1,0.1,0.1,0.1,2,1,1,1,1,2.5314,1,2,0,0,2315.5,2318,2318,2318.9,0.49743,1
101,1,27,11,36,11,6,18,2,1,0.1,0.1,0.1,1,3,3,2,1,4.564,3,3,1,1,2339.4,2344,2344,2344.9,0.84743,2
101,1,28,12,36,12,6,18,2,1,0.1,0.1,0.1,2,3,1,1,3,3.6006,1,3,0,0,2345.8,2349.4,2349.4,2350.3,1.3274,2
101,1,29,13,42,13,7,24,2,1,0.1,0.1,0.1,1,3,3,2,1,2.4562,3,1,0,1,2371.1,2373.6,2373.6,2374.5,0.30742,3
101,1,30,14,42,14,7,24,2,1,0.1,0.1,0.1,2,3,2,1,1,1.9369,2,1,0,0,2374.9,2376.8,2376.8,2377.7,0.38742,3
101,1,31,15,48,15,8,30,2,1,0.1,0.1,0.1,1,3,2,2,1,1.6735,2,2,1,0,2394.3,2396,2396,2396.9,1.8074,1
101,1,32,16,48,16,8,30,2,1,0.1,0.1,0.1,2,3,1,1,2,1.3673,1,2,0,1,2398.7,2400.1,2400.1,2401,0.56742,1
101,1,33,17,54,17,9,6,3,2,0.1,0.1,0.1,1,2,3,2,2,3.0255,3,1,0,0,2420,2423.1,2423.1,2424,0.51742,2
101,1,34,18,54,18,9,6,3,2,0.1,0.1,0.1,2,2,1,1,1,2.1564,1,3,0,1,2424.5,2426.7,2426.7,2427.6,1.0474,2
101,1,35,19,60,19,10,12,3,2,0.1,0.1,0.1,1,3,1,1,3,3.262,1,3,0,1,2448,2451.3,2451.3,2452.2,1.2574,1
101,1,36,20,60,20,10,12,3,2,0.1,0.1,0.1,2,3,2,2,1,1.8092,2,2,1,0,2453.5,2455.3,2455.3,2456.2,0.38742,1
101,1,37,21,66,21,11,18,3,2,0.1,0.1,0.1,1,3,3,1,2,4.1713,3,2,0,1,2478.3,2482.5,2482.5,2483.4,0.44742,3
101,1,38,22,66,22,11,18,3,2,0.1,0.1,0.1,2,3,1,2,3,2.504,1,1,1,0,2483.9,2486.4,2486.4,2487.3,0.83742,3
101,1,39,23,72,23,12,24,3,2,0.1,0.1,0.1,1,3,2,1,2,3.7006,2,3,0,1,2507.6,2511.3,2511.3,2512.2,0.88743,2
101,1,40,24,72,24,12,24,3,2,0.1,0.1,0.1,2,3,1,2,1,1.1702,1,1,1,0,2513.1,2514.3,2514.3,2515.2,1.1574,2
101,1,41,25,78,25,13,30,3,2,0.1,0.1,0.1,1,3,1,1,1,4.2537,1,3,0,0,2536.8,2541,2541,2542,0.86743,1
101,1,42,26,78,26,13,30,3,2,0.1,0.1,0.1,2,3,3,2,2,1.0308,3,2,0,1,2542.9,2543.9,2543.9,2544.8,0.81742,1
101,1,43,27,84,27,14,36,3,2,0.1,0.1,0.1,1,1,2,1,1,2.2256,2,2,1,1,2565.8,2568,2568,2568.9,0.54742,3
101,1,44,28,84,28,14,36,3,2,0.1,0.1,0.1,2,1,1,2,2,6.1856,1,1,1,0,2569.5,2575.7,2575.7,2576.6,0.50743,3
101,1,45,29,90,29,15,42,3,2,0.1,0.1,0.1,1,1,1,2,1,2.8578,1,1,1,0,2595.8,2598.7,2598.7,2599.6,0.98742,2
101,1,46,30,90,30,15,42,3,2,0.1,0.1,0.1,2,1,2,1,2,0.85695,2,3,0,1,2600.6,2601.5,2601.5,2602.4,0.68742,2
101,2,47,31,6,1,1,6,1,1,0.2,0.2,0.2,1,1,3,2,2,5.7504,3,1,0,0,2639.5,2645.3,2645.3,2646.2,0.57325,3
101,2,48,32,6,2,1,6,1,1,0.2,0.2,0.2,2,1,2,1,1,3.886,2,1,0,1,2646.8,2650.7,2650.7,2651.6,0.35325,3
101,2,49,33,12,3,2,12,1,1,0.2,0.2,0.2,1,2,2,1,3,5.4502,2,3,0,1,2672.8,2678.3,2678.3,2679.2,0.49325,2
101,2,50,34,12,4,2,12,1,1,0.2,0.2,0.2,2,2,2,2,2,1.0729,2,3,0,0,2679.7,2680.8,2680.8,2681.7,0.28325,2
101,2,51,35,18,5,3,18,1,1,0.2,0.2,0.2,1,2,2,2,2,4.2098,2,2,1,0,2700.1,2704.3,2704.3,2705.2,0.89325,1
